full_date,year_num,quarter,month_num,month_name,region,state,city,category,sub_category,sales,profit,units,orders
2016-03-20,2016,1,3,March,West,Oregon,Salem,Office Supplies,Binders,16.8210,-12.8961,3,1
2016-03-20,2016,1,3,March,West,Oregon,Salem,Office Supplies,Paper,31.1040,10.8864,6,1
2016-03-20,2016,1,3,March,West,Oregon,Salem,Technology,Phones,84.7840,-20.1362,2,1
2016-03-21,2016,1,3,March,Central,Illinois,Chicago,Furniture,Chairs,528.4300,0.0000,5,1
2016-03-21,2016,1,3,March,Central,Illinois,Chicago,Office Supplies,Art,13.3920,1.5066,3,1
2016-03-21,2016,1,3,March,Central,Illinois,Chicago,Office Supplies,Binders,3.1680,-4.7520,2,1
2016-03-21,2016,1,3,March,Central,Texas,Houston,Furniture,Tables,99.3720,-1.4196,2,1
2016-03-21,2016,1,3,March,Central,Texas,Houston,Office Supplies,Art,1.3440,0.5040,1,1
2016-03-22,2016,1,3,March,West,Nevada,North Las Vegas,Technology,Accessories,58.5800,19.3314,2,1
2016-03-22,2016,1,3,March,West,Washington,Seattle,Furniture,Chairs,167.8880,14.6902,7,1
2016-03-24,2016,1,3,March,Central,Indiana,Richmond,Office Supplies,Paper,22.4800,10.3408,1,1
2016-03-24,2016,1,3,March,East,Ohio,Cleveland,Furniture,Bookcases,301.4700,-241.1760,3,1
2016-03-24,2016,1,3,March,East,Ohio,Cleveland,Office Supplies,Art,18.6560,1.6324,2,1
2016-03-24,2016,1,3,March,West,Oregon,Gresham,Technology,Phones,403.1680,25.1980,4,1
2016-03-25,2016,1,3,March,Central,Oklahoma,Norman,Technology,Accessories,1287.4500,244.6155,5,1
2016-03-25,2016,1,3,March,East,New York,New York City,Office Supplies,Art,59.5200,17.8560,3,1
2016-03-26,2016,1,3,March,East,New York,New York City,Office Supplies,Storage,459.9500,18.3980,5,1
2016-03-26,2016,1,3,March,South,North Carolina,Jacksonville,Office Supplies,Storage,67.6400,5.9185,5,1
2016-03-26,2016,1,3,March,South,North Carolina,Jacksonville,Technology,Accessories,119.9760,-17.9964,3,1
2016-03-26,2016,1,3,March,West,Idaho,Pocatello,Office Supplies,Binders,17.0400,5.5380,3,1
2016-03-26,2016,1,3,March,West,Idaho,Pocatello,Office Supplies,Paper,17.6400,8.6436,3,1
2016-03-27,2016,1,3,March,South,Georgia,Columbus,Furniture,Furnishings,60.1600,19.8808,5,1
2016-03-27,2016,1,3,March,South,Georgia,Columbus,Office Supplies,Binders,32.5400,15.9446,2,1
2016-03-28,2016,1,3,March,South,Virginia,Arlington,Office Supplies,Storage,31.4000,7.8500,2,1
2016-03-28,2016,1,3,March,West,California,Los Angeles,Office Supplies,Paper,5.9800,2.9302,1,1
2016-03-28,2016,1,3,March,West,California,Los Angeles,Office Supplies,Storage,87.9200,0.8792,4,1
2016-03-29,2016,1,3,March,Central,Illinois,Chicago,Furniture,Chairs,844.1160,-36.1764,6,1
2016-03-29,2016,1,3,March,Central,Illinois,Chicago,Office Supplies,Paper,45.5280,15.9348,3,1
2016-03-29,2016,1,3,March,Central,Illinois,Chicago,Technology,Phones,812.7360,60.9552,8,1
2016-03-29,2016,1,3,March,East,New York,New York City,Furniture,Furnishings,414.0000,124.2000,8,1
2016-03-29,2016,1,3,March,East,New York,New York City,Office Supplies,Binders,71.1280,24.2939,12,1
2016-03-29,2016,1,3,March,East,New York,New York City,Office Supplies,Paper,13.4800,6.7400,2,1
2016-03-29,2016,1,3,March,East,Ohio,Springfield,Furniture,Bookcases,299.9750,-167.9860,5,1
2016-03-29,2016,1,3,March,East,Ohio,Springfield,Technology,Phones,158.3760,-36.9544,4,1
2016-03-30,2016,1,3,March,East,Connecticut,Norwich,Office Supplies,Paper,11.3400,5.5566,1,1
2016-03-31,2016,1,3,March,East,New York,New York City,Furniture,Chairs,327.9960,54.6660,6,1
2016-03-31,2016,1,3,March,East,Pennsylvania,Philadelphia,Technology,Accessories,31.9840,1.1994,2,1
2016-03-31,2016,1,3,March,East,Pennsylvania,Philadelphia,Technology,Phones,280.7820,-60.8361,3,1
2016-04-01,2016,2,4,April,Central,Wisconsin,Milwaukee,Technology,Phones,12.9900,0.2598,1,1
2016-04-01,2016,2,4,April,East,New York,Auburn,Office Supplies,Art,363.7200,97.5012,15,1
2016-04-01,2016,2,4,April,East,New York,Auburn,Office Supplies,Storage,161.9400,9.7164,3,1
2016-04-01,2016,2,4,April,East,New York,Auburn,Technology,Phones,35.1200,9.1312,4,1
2016-04-01,2016,2,4,April,East,New York,New York City,Furniture,Chairs,1317.4920,292.7760,6,1
2016-04-01,2016,2,4,April,East,New York,New York City,Office Supplies,Art,88.0400,22.8904,4,1
2016-04-01,2016,2,4,April,East,New York,New York City,Office Supplies,Binders,17.9440,5.7869,4,2
2016-04-01,2016,2,4,April,East,New York,New York City,Office Supplies,Labels,20.7000,9.9360,2,1
2016-04-01,2016,2,4,April,East,New York,New York City,Office Supplies,Supplies,74.7900,21.7986,11,2
2016-04-01,2016,2,4,April,South,Georgia,Columbus,Furniture,Furnishings,7.0400,3.0976,4,1
2016-04-01,2016,2,4,April,West,Arizona,Sierra Vista,Office Supplies,Appliances,30.1440,3.0144,2,1
2016-04-01,2016,2,4,April,West,Arizona,Sierra Vista,Office Supplies,Fasteners,31.5600,9.8625,5,1
2016-04-02,2016,2,4,April,Central,Wisconsin,Milwaukee,Furniture,Chairs,1454.9000,378.2740,5,1
2016-04-03,2016,2,4,April,Central,Indiana,Richmond,Furniture,Furnishings,71.1200,22.0472,4,1
2016-04-03,2016,2,4,April,Central,Indiana,Richmond,Technology,Phones,259.9600,124.7808,4,1
2016-04-03,2016,2,4,April,Central,Texas,Dallas,Office Supplies,Paper,10.2720,3.2100,3,1
2016-04-03,2016,2,4,April,East,Pennsylvania,Philadelphia,Office Supplies,Binders,99.8460,-83.2050,9,1
2016-04-04,2016,2,4,April,East,New York,New York City,Office Supplies,Binders,588.7840,183.9950,2,1
2016-04-04,2016,2,4,April,East,New York,Troy,Furniture,Furnishings,82.6400,7.4376,2,1
2016-04-04,2016,2,4,April,East,New York,Troy,Office Supplies,Storage,31.0200,8.0652,2,1
2016-04-04,2016,2,4,April,East,New York,Troy,Technology,Accessories,89.9700,37.7874,3,1
2016-04-04,2016,2,4,April,South,Virginia,Springfield,Office Supplies,Paper,27.8100,13.0707,3,1
2016-04-04,2016,2,4,April,South,Virginia,Springfield,Technology,Phones,149.9700,5.9988,3,1
2016-04-05,2016,2,4,April,Central,Texas,Houston,Office Supplies,Storage,158.3680,13.8572,7,1
2016-04-05,2016,2,4,April,East,Pennsylvania,Philadelphia,Office Supplies,Supplies,769.1840,-163.4516,4,1
2016-04-05,2016,2,4,April,East,Pennsylvania,Philadelphia,Technology,Phones,118.7820,-27.7158,3,1
2016-04-06,2016,2,4,April,East,Vermont,Burlington,Technology,Phones,1294.7500,336.6350,5,1
2016-04-07,2016,2,4,April,East,New Jersey,Lakewood,Office Supplies,Paper,37.9400,18.2112,2,1
2016-04-07,2016,2,4,April,East,New York,New York City,Furniture,Chairs,658.7460,146.3880,3,1
2016-04-07,2016,2,4,April,East,New York,New York City,Office Supplies,Art,3.6400,0.9828,2,1
2016-04-07,2016,2,4,April,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,33.5280,2.5146,3,1
2016-04-07,2016,2,4,April,East,Pennsylvania,Philadelphia,Office Supplies,Storage,36.7440,3.6744,3,1
2016-04-07,2016,2,4,April,West,California,San Francisco,Technology,Copiers,1199.9760,374.9925,3,1
2016-04-08,2016,2,4,April,Central,Texas,Houston,Furniture,Chairs,95.9840,-4.1136,4,1
2016-04-08,2016,2,4,April,Central,Texas,Houston,Office Supplies,Binders,1088.7920,-1850.9464,4,1
2016-04-08,2016,2,4,April,Central,Texas,Houston,Technology,Accessories,431.9280,64.7892,9,1
2016-04-08,2016,2,4,April,East,New York,New York City,Furniture,Bookcases,388.7040,-4.8588,6,1
2016-04-08,2016,2,4,April,East,New York,New York City,Office Supplies,Art,17.0400,6.9864,4,1
2016-04-08,2016,2,4,April,East,New York,New York City,Office Supplies,Envelopes,8.2600,3.7996,2,1
2016-04-08,2016,2,4,April,East,New York,New York City,Office Supplies,Paper,34.4000,15.8240,5,1
2016-04-08,2016,2,4,April,East,Ohio,Troy,Office Supplies,Binders,121.1040,-100.9200,6,1
2016-04-08,2016,2,4,April,East,Ohio,Troy,Office Supplies,Envelopes,8.8720,3.2161,1,1
2016-04-08,2016,2,4,April,South,Arkansas,Hot Springs,Furniture,Furnishings,159.9200,31.9840,4,1
2016-04-08,2016,2,4,April,South,Arkansas,Hot Springs,Office Supplies,Fasteners,30.0000,14.4000,6,1
2016-04-08,2016,2,4,April,South,Arkansas,Hot Springs,Office Supplies,Paper,25.9200,12.7008,4,1
2016-04-08,2016,2,4,April,South,Georgia,Columbus,Furniture,Bookcases,354.9000,88.7250,5,1
2016-04-08,2016,2,4,April,South,Georgia,Smyrna,Office Supplies,Envelopes,17.9200,8.6016,4,1
2016-04-08,2016,2,4,April,West,California,Los Angeles,Furniture,Furnishings,24.7000,10.3740,5,1
2016-04-08,2016,2,4,April,West,California,Los Angeles,Office Supplies,Paper,33.0000,15.8400,5,1
2016-04-08,2016,2,4,April,West,California,Los Angeles,Office Supplies,Storage,64.9600,2.5984,2,1
2016-04-09,2016,2,4,April,Central,Michigan,Detroit,Office Supplies,Binders,5.2800,2.4288,2,1
2016-04-09,2016,2,4,April,Central,Michigan,Detroit,Technology,Phones,517.9000,134.6540,2,1
2016-04-09,2016,2,4,April,West,California,Los Angeles,Furniture,Bookcases,556.6650,6.5490,5,1
2016-04-09,2016,2,4,April,West,Washington,Seattle,Office Supplies,Binders,35.3520,12.8151,9,1
2016-04-10,2016,2,4,April,Central,Illinois,Chicago,Office Supplies,Art,13.5680,3.2224,4,1
2016-04-10,2016,2,4,April,East,Ohio,Springfield,Office Supplies,Binders,8.9040,-6.5296,2,1
2016-04-10,2016,2,4,April,West,California,Bakersfield,Office Supplies,Binders,23.2000,8.1200,5,1
2016-04-10,2016,2,4,April,West,California,Bakersfield,Office Supplies,Paper,12.9600,6.2208,2,1
2016-04-10,2016,2,4,April,West,California,San Francisco,Office Supplies,Appliances,113.7600,44.3664,3,1
2016-04-10,2016,2,4,April,West,California,San Francisco,Office Supplies,Binders,48.0320,15.6104,4,1
2016-04-10,2016,2,4,April,West,California,San Francisco,Office Supplies,Storage,730.1700,87.1578,12,1
2016-04-12,2016,2,4,April,South,North Carolina,Wilson,Office Supplies,Paper,10.2720,3.4668,3,1
2016-04-12,2016,2,4,April,South,North Carolina,Wilson,Office Supplies,Storage,181.5360,-27.8700,4,1
2016-04-12,2016,2,4,April,South,Virginia,Springfield,Furniture,Tables,343.9200,75.6624,4,1
2016-04-12,2016,2,4,April,South,Virginia,Springfield,Office Supplies,Envelopes,63.9000,28.7550,5,1
2016-04-12,2016,2,4,April,South,Virginia,Springfield,Office Supplies,Paper,40.9900,20.0851,1,1
2016-04-12,2016,2,4,April,West,California,Los Angeles,Furniture,Chairs,832.6400,-68.3554,10,2
2016-04-12,2016,2,4,April,West,California,Los Angeles,Office Supplies,Binders,49.8320,18.3568,4,2
2016-04-12,2016,2,4,April,West,California,Los Angeles,Office Supplies,Paper,19.4400,9.3312,3,1
2016-04-13,2016,2,4,April,West,California,San Francisco,Office Supplies,Envelopes,6.1200,2.8764,3,1
2016-04-14,2016,2,4,April,East,Maryland,Baltimore,Office Supplies,Binders,25.0600,11.7782,2,1
2016-04-14,2016,2,4,April,South,Virginia,Alexandria,Office Supplies,Storage,81.2000,12.1800,5,1
2016-04-14,2016,2,4,April,West,Arizona,Glendale,Furniture,Chairs,933.5360,105.0228,4,1
2016-04-14,2016,2,4,April,West,Arizona,Glendale,Office Supplies,Storage,42.9760,4.2976,4,1
2016-04-14,2016,2,4,April,West,California,Los Angeles,Furniture,Chairs,383.8000,38.3800,5,1
2016-04-15,2016,2,4,April,Central,Texas,Grapevine,Office Supplies,Art,33.4880,5.8604,7,1
2016-04-15,2016,2,4,April,Central,Texas,Grapevine,Office Supplies,Fasteners,8.0400,2.9145,5,1
2016-04-15,2016,2,4,April,South,North Carolina,Gastonia,Office Supplies,Binders,189.5880,-145.3508,2,1
2016-04-15,2016,2,4,April,South,North Carolina,Gastonia,Office Supplies,Storage,4.7680,-0.7748,2,1
2016-04-15,2016,2,4,April,South,North Carolina,Gastonia,Technology,Accessories,700.7040,131.3820,12,1
2016-04-15,2016,2,4,April,West,California,San Diego,Office Supplies,Paper,143.7000,68.9760,3,1
2016-04-15,2016,2,4,April,West,California,San Francisco,Furniture,Chairs,1121.5680,0.0000,2,1
2016-04-16,2016,2,4,April,East,New Jersey,Lakewood,Furniture,Furnishings,9.9600,3.2868,2,1
2016-04-16,2016,2,4,April,East,New Jersey,Lakewood,Office Supplies,Binders,25.3000,11.8910,5,1
2016-04-16,2016,2,4,April,East,New Jersey,Lakewood,Technology,Machines,9099.9300,2365.9818,7,1
2016-04-16,2016,2,4,April,South,Georgia,Columbus,Office Supplies,Art,12.8400,3.7236,3,1
2016-04-16,2016,2,4,April,South,Tennessee,Nashville,Office Supplies,Paper,123.0880,40.0036,7,1
2016-04-16,2016,2,4,April,South,Tennessee,Nashville,Technology,Accessories,35.1680,8.3524,4,1
2016-04-16,2016,2,4,April,West,Washington,Seattle,Office Supplies,Supplies,28.8000,0.8640,3,1
2016-04-17,2016,2,4,April,Central,Nebraska,Omaha,Office Supplies,Fasteners,29.0500,9.0055,5,1
2016-04-17,2016,2,4,April,South,North Carolina,Raleigh,Furniture,Furnishings,18.6240,6.2856,8,1
2016-04-17,2016,2,4,April,South,North Carolina,Raleigh,Technology,Phones,36.7920,4.1391,1,1
2016-04-17,2016,2,4,April,South,Tennessee,Columbia,Furniture,Furnishings,79.1200,13.8460,5,1
2016-04-17,2016,2,4,April,West,California,Lakewood,Furniture,Bookcases,257.4990,24.2352,3,1
2016-04-18,2016,2,4,April,Central,Illinois,Elmhurst,Office Supplies,Paper,9.6640,3.2616,2,1
2016-04-18,2016,2,4,April,Central,Illinois,Elmhurst,Office Supplies,Storage,230.3760,-48.9549,3,1
2016-04-18,2016,2,4,April,Central,Texas,Houston,Furniture,Chairs,344.3720,-93.4724,4,1
2016-04-18,2016,2,4,April,Central,Texas,Houston,Furniture,Furnishings,127.8800,-67.1370,5,1
2016-04-18,2016,2,4,April,Central,Texas,Houston,Office Supplies,Storage,1554.9360,77.7468,3,1
2016-04-18,2016,2,4,April,East,New York,New York City,Office Supplies,Art,6.9900,2.0271,3,1
2016-04-18,2016,2,4,April,East,New York,New York City,Office Supplies,Supplies,6.8400,1.8468,1,1
2016-04-18,2016,2,4,April,South,Virginia,Chesapeake,Office Supplies,Appliances,203.9200,55.0584,4,1
2016-04-18,2016,2,4,April,South,Virginia,Chesapeake,Technology,Phones,29.5600,7.9812,4,1
2016-04-19,2016,2,4,April,East,New York,New York City,Office Supplies,Art,75.2400,19.4660,4,1
2016-04-19,2016,2,4,April,East,New York,New York City,Office Supplies,Binders,9.2800,3.2480,2,1
2016-04-19,2016,2,4,April,East,New York,New York City,Office Supplies,Storage,459.8800,13.7964,4,1
2016-04-19,2016,2,4,April,East,New York,New York City,Office Supplies,Supplies,62.6600,17.6224,7,1
2016-04-19,2016,2,4,April,East,New York,New York City,Technology,Phones,25.9800,0.7794,2,1
2016-04-19,2016,2,4,April,East,Ohio,Columbus,Furniture,Tables,205.1760,-58.1332,2,1
2016-04-19,2016,2,4,April,East,Ohio,Columbus,Office Supplies,Paper,419.4000,146.7900,5,1
2016-04-19,2016,2,4,April,West,California,Los Angeles,Office Supplies,Art,78.6600,22.7568,8,1
2016-04-19,2016,2,4,April,West,California,Los Angeles,Office Supplies,Binders,15.1760,5.2386,4,1
2016-04-19,2016,2,4,April,West,California,Los Angeles,Office Supplies,Paper,22.7200,10.2240,4,1
2016-04-19,2016,2,4,April,West,California,Los Angeles,Technology,Phones,39.9600,12.9870,5,1
2016-04-21,2016,2,4,April,Central,Illinois,Chicago,Office Supplies,Appliances,48.7920,-126.8592,3,1
2016-04-21,2016,2,4,April,Central,Illinois,Chicago,Office Supplies,Binders,44.8480,-67.2720,8,1
2016-04-21,2016,2,4,April,Central,Illinois,Chicago,Office Supplies,Storage,102.3360,-12.7920,4,1
2016-04-21,2016,2,4,April,East,Connecticut,Milford,Office Supplies,Art,15.4800,4.4892,3,1
2016-04-21,2016,2,4,April,East,Connecticut,Milford,Office Supplies,Paper,51.8400,24.8832,8,1
2016-04-21,2016,2,4,April,West,Washington,Seattle,Office Supplies,Binders,8.3200,2.8080,5,1
2016-04-22,2016,2,4,April,Central,Illinois,Aurora,Office Supplies,Storage,23.9520,2.3952,2,1
2016-04-22,2016,2,4,April,Central,Missouri,Jefferson City,Furniture,Furnishings,86.6200,8.6620,2,1
2016-04-22,2016,2,4,April,East,New York,Rome,Office Supplies,Art,35.0100,9.1602,10,1
2016-04-22,2016,2,4,April,West,Arizona,Phoenix,Furniture,Furnishings,23.5600,7.0680,5,1
2016-04-22,2016,2,4,April,West,Arizona,Phoenix,Furniture,Tables,1272.6300,-814.4832,6,1
2016-04-22,2016,2,4,April,West,Arizona,Phoenix,Office Supplies,Appliances,78.2720,5.8704,2,1
2016-04-22,2016,2,4,April,West,Arizona,Phoenix,Office Supplies,Binders,28.4850,-20.8890,5,1
2016-04-22,2016,2,4,April,West,Arizona,Phoenix,Office Supplies,Supplies,185.3760,-34.7580,2,1
2016-04-22,2016,2,4,April,West,California,San Francisco,Furniture,Furnishings,31.5600,10.4148,3,1
2016-04-23,2016,2,4,April,East,Ohio,Lancaster,Office Supplies,Paper,186.6400,67.2816,8,1
2016-04-23,2016,2,4,April,East,Ohio,Lancaster,Office Supplies,Storage,55.9200,6.2910,5,1
2016-04-23,2016,2,4,April,South,North Carolina,Charlotte,Office Supplies,Paper,36.2400,11.3250,5,1
2016-04-23,2016,2,4,April,West,California,Hesperia,Office Supplies,Binders,251.5200,81.7440,6,1
2016-04-23,2016,2,4,April,West,California,Hesperia,Technology,Accessories,99.9900,34.9965,1,1
2016-04-23,2016,2,4,April,West,California,San Clemente,Office Supplies,Binders,18.0880,6.5569,7,1
2016-04-23,2016,2,4,April,West,California,San Clemente,Office Supplies,Envelopes,71.9700,35.9850,3,1
2016-04-24,2016,2,4,April,Central,Texas,Houston,Technology,Accessories,258.6960,64.6740,3,1
2016-04-24,2016,2,4,April,West,California,Riverside,Office Supplies,Binders,3.9840,1.3944,1,1
2016-04-24,2016,2,4,April,West,Colorado,Colorado Springs,Furniture,Chairs,1325.7600,149.1480,6,1
2016-04-24,2016,2,4,April,West,Colorado,Colorado Springs,Office Supplies,Binders,3.1080,-2.1756,2,1
2016-04-24,2016,2,4,April,West,Colorado,Colorado Springs,Office Supplies,Paper,15.5520,5.4432,3,1
2016-04-25,2016,2,4,April,East,Pennsylvania,Philadelphia,Office Supplies,Binders,25.6200,-17.2432,5,1
2016-04-25,2016,2,4,April,East,Pennsylvania,Philadelphia,Technology,Phones,82.8000,-20.7000,2,1
2016-04-26,2016,2,4,April,East,New York,New York City,Furniture,Chairs,434.6460,62.7822,3,1
2016-04-28,2016,2,4,April,Central,Illinois,Saint Charles,Furniture,Furnishings,30.3440,-31.8612,2,1
2016-04-28,2016,2,4,April,Central,Texas,Dallas,Office Supplies,Labels,15.7120,5.6956,4,1
2016-04-28,2016,2,4,April,Central,Texas,Dallas,Technology,Phones,369.5760,41.5773,3,1
2016-04-28,2016,2,4,April,West,California,Los Angeles,Furniture,Chairs,41.5680,2.5980,2,1
2016-04-28,2016,2,4,April,West,Colorado,Denver,Office Supplies,Paper,29.4720,9.9468,3,1
2016-04-30,2016,2,4,April,Central,Texas,Dallas,Furniture,Furnishings,22.6080,-10.1736,3,1
2016-04-30,2016,2,4,April,East,New York,New York City,Office Supplies,Binders,7.7120,2.7956,2,1
2016-04-30,2016,2,4,April,West,Arizona,Scottsdale,Furniture,Furnishings,111.8880,22.3776,7,1
2016-05-01,2016,2,5,May,South,Arkansas,Little Rock,Office Supplies,Art,11.1600,4.3524,2,1
2016-05-01,2016,2,5,May,South,Arkansas,Little Rock,Office Supplies,Paper,129.3600,63.1920,5,1
2016-05-01,2016,2,5,May,South,Tennessee,Memphis,Furniture,Tables,370.6200,-142.0710,3,1
2016-05-01,2016,2,5,May,South,Tennessee,Memphis,Office Supplies,Binders,2.7420,-2.0108,2,1
2016-05-01,2016,2,5,May,South,Tennessee,Memphis,Office Supplies,Labels,3.9840,1.2948,1,1
2016-05-02,2016,2,5,May,Central,Texas,Amarillo,Furniture,Chairs,366.7440,-110.0232,4,1
2016-05-02,2016,2,5,May,Central,Texas,Houston,Office Supplies,Art,86.3520,5.3970,3,1
2016-05-02,2016,2,5,May,Central,Texas,Irving,Office Supplies,Labels,5.0400,1.7640,2,1
2016-05-02,2016,2,5,May,Central,Texas,Irving,Office Supplies,Storage,31.6080,-6.9552,6,1
2016-05-02,2016,2,5,May,East,New York,New York City,Furniture,Furnishings,227.2600,87.7522,7,1
2016-05-02,2016,2,5,May,East,New York,New York City,Office Supplies,Binders,136.0560,49.8816,6,2
2016-05-02,2016,2,5,May,East,New York,New York City,Office Supplies,Paper,13.0800,6.0168,2,1
2016-05-02,2016,2,5,May,East,New York,New York City,Office Supplies,Storage,44.9400,12.5832,3,1
2016-05-02,2016,2,5,May,South,North Carolina,Greensboro,Furniture,Chairs,187.0560,11.6910,9,1
2016-05-03,2016,2,5,May,Central,Illinois,Chicago,Office Supplies,Appliances,26.4060,-71.2962,3,1
2016-05-03,2016,2,5,May,Central,Illinois,Chicago,Office Supplies,Art,27.3840,2.7384,7,1
2016-05-03,2016,2,5,May,Central,Illinois,Chicago,Office Supplies,Binders,2.1820,-3.6003,1,1
2016-05-03,2016,2,5,May,East,Ohio,Newark,Furniture,Furnishings,51.9680,10.3936,2,1
2016-05-03,2016,2,5,May,East,Ohio,Newark,Office Supplies,Labels,6.0000,2.1000,2,1
2016-05-03,2016,2,5,May,East,Ohio,Newark,Office Supplies,Storage,195.6400,-44.0190,5,1
2016-05-03,2016,2,5,May,East,Ohio,Newark,Technology,Accessories,564.4960,-40.8093,8,1
2016-05-03,2016,2,5,May,East,Ohio,Newark,Technology,Machines,224.9370,-164.9538,3,1
2016-05-05,2016,2,5,May,South,Florida,Tallahassee,Office Supplies,Paper,93.2480,31.4712,4,1
2016-05-05,2016,2,5,May,South,Florida,Tallahassee,Technology,Phones,177.4800,19.9665,3,1
2016-05-05,2016,2,5,May,South,Kentucky,Louisville,Office Supplies,Paper,79.1400,36.4044,3,1
2016-05-05,2016,2,5,May,South,Tennessee,Chattanooga,Furniture,Furnishings,16.7200,3.3440,5,1
2016-05-05,2016,2,5,May,South,Tennessee,Murfreesboro,Office Supplies,Paper,14.3520,5.2026,3,1
2016-05-05,2016,2,5,May,West,California,Encinitas,Furniture,Tables,298.7760,7.4694,3,1
2016-05-05,2016,2,5,May,West,California,Encinitas,Office Supplies,Binders,6.7200,2.3520,5,1
2016-05-05,2016,2,5,May,West,California,Los Angeles,Office Supplies,Storage,5.9800,1.0166,1,1
2016-05-05,2016,2,5,May,West,California,Los Angeles,Technology,Phones,246.1680,21.5397,3,1
2016-05-05,2016,2,5,May,West,California,San Francisco,Furniture,Tables,71.0880,-1.7772,2,1
2016-05-05,2016,2,5,May,West,Nevada,Henderson,Furniture,Tables,1685.8800,320.3172,6,1
2016-05-05,2016,2,5,May,West,Nevada,Henderson,Office Supplies,Binders,5.7280,2.0048,2,1
2016-05-06,2016,2,5,May,Central,Illinois,Chicago,Office Supplies,Binders,3.2080,-5.2932,2,1
2016-05-06,2016,2,5,May,Central,Illinois,Chicago,Technology,Accessories,26.1760,-3.2720,2,1
2016-05-06,2016,2,5,May,Central,Missouri,Springfield,Office Supplies,Appliances,54.4800,15.2544,1,1
2016-05-06,2016,2,5,May,East,Ohio,Lorain,Furniture,Furnishings,54.7120,11.6263,7,1
2016-05-06,2016,2,5,May,East,Ohio,Lorain,Office Supplies,Fasteners,7.2160,1.7138,2,1
2016-05-06,2016,2,5,May,East,Ohio,Lorain,Office Supplies,Paper,49.5680,15.4900,2,1
2016-05-06,2016,2,5,May,West,California,Bakersfield,Furniture,Furnishings,41.6000,14.1440,4,1
2016-05-07,2016,2,5,May,East,New York,New York City,Furniture,Chairs,442.7640,59.0352,4,1
2016-05-07,2016,2,5,May,East,New York,New York City,Furniture,Furnishings,63.6800,28.0192,8,1
2016-05-07,2016,2,5,May,East,New York,New York City,Office Supplies,Binders,85.2320,30.8966,7,1
2016-05-07,2016,2,5,May,East,New York,New York City,Office Supplies,Labels,44.4000,22.2000,3,1
2016-05-07,2016,2,5,May,East,New York,New York City,Technology,Accessories,199.9500,21.9945,5,1
2016-05-07,2016,2,5,May,East,New York,New York City,Technology,Machines,3999.9500,1159.9855,5,1
2016-05-08,2016,2,5,May,East,Delaware,Dover,Furniture,Furnishings,211.9600,42.3920,2,1
2016-05-08,2016,2,5,May,East,Ohio,Cleveland,Office Supplies,Paper,21.0560,7.3696,4,1
2016-05-08,2016,2,5,May,East,Ohio,Cleveland,Office Supplies,Storage,1031.1760,89.5999,5,1
2016-05-08,2016,2,5,May,East,Ohio,Cleveland,Technology,Accessories,58.1120,7.2640,2,1
2016-05-08,2016,2,5,May,West,California,Los Angeles,Office Supplies,Paper,17.9400,8.0730,3,1
2016-05-09,2016,2,5,May,Central,Texas,Austin,Office Supplies,Appliances,48.7840,-131.7168,4,1
2016-05-09,2016,2,5,May,Central,Texas,Austin,Office Supplies,Binders,31.7120,-48.2272,10,1
2016-05-09,2016,2,5,May,Central,Texas,Austin,Office Supplies,Paper,76.6400,26.8240,2,1
2016-05-09,2016,2,5,May,Central,Texas,Austin,Office Supplies,Storage,856.6560,107.0820,6,1
2016-05-09,2016,2,5,May,Central,Texas,Houston,Technology,Phones,19.1360,1.9136,2,1
2016-05-09,2016,2,5,May,East,New York,New York City,Office Supplies,Art,8.0000,3.4400,5,1
2016-05-09,2016,2,5,May,East,Pennsylvania,Philadelphia,Office Supplies,Art,79.3600,9.9200,5,1
2016-05-09,2016,2,5,May,East,Pennsylvania,Philadelphia,Office Supplies,Envelopes,9.3440,3.5040,1,1
2016-05-09,2016,2,5,May,South,Virginia,Salem,Office Supplies,Art,27.8600,9.1938,7,1
2016-05-09,2016,2,5,May,West,California,Los Angeles,Office Supplies,Paper,32.0400,14.4180,4,1
2016-05-09,2016,2,5,May,West,Washington,Seattle,Technology,Accessories,93.9800,13.1572,2,1
2016-05-10,2016,2,5,May,Central,Illinois,Chicago,Office Supplies,Envelopes,7.0720,2.3868,2,1
2016-05-10,2016,2,5,May,East,Pennsylvania,Philadelphia,Technology,Phones,743.9880,-123.9980,2,1
2016-05-10,2016,2,5,May,West,Washington,Seattle,Office Supplies,Paper,11.9600,5.8604,2,1
2016-05-11,2016,2,5,May,West,California,Los Angeles,Office Supplies,Paper,5.9800,2.6910,1,1
2016-05-12,2016,2,5,May,East,New York,New York City,Furniture,Furnishings,10.0200,4.4088,3,1
2016-05-12,2016,2,5,May,East,New York,New York City,Technology,Phones,631.9600,303.3408,4,1
2016-05-12,2016,2,5,May,East,Pennsylvania,Philadelphia,Office Supplies,Storage,82.3680,-19.5624,2,1
2016-05-12,2016,2,5,May,South,Virginia,Virginia Beach,Office Supplies,Art,10.9600,2.9592,4,1
2016-05-12,2016,2,5,May,West,California,Mission Viejo,Office Supplies,Appliances,8.6700,2.3409,1,1
2016-05-12,2016,2,5,May,West,California,Mission Viejo,Technology,Accessories,120.0000,46.8000,6,1
2016-05-12,2016,2,5,May,West,Washington,Seattle,Office Supplies,Envelopes,54.9000,26.9010,5,1
